"","revenue","vote_average","genre.1","genre.2","genre.3","Director","actor.1","actor.2","actor.3","Action","Adventure","Animation","Comedy","Crime","Drama","Family","Fantasy","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","War","Western"
"2061",44862187,6.7,"Action","Crime","Drama","James Mangold","Sylvester Stallone","Harvey Keitel","Ray Liotta","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2062",4069826,7.4,"Comedy","Drama","NULL","Noah Baumbach","Greta Gerwig","Mickey Sumner","Michael Esper","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2063",29657751,6.3,"Crime","Thriller","Mystery","James McTeigue","John Cusack","Luke Evans","Alice Eve","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0"
"2064",38755073,4.2,"Mystery","Thriller","Horror","Neil LaBute","Nicolas Cage","Ellen Burstyn","Kate Beahan","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0"
"2065",11277120,6.3,"Comedy","Crime","Drama","David Lowery","Robert Redford","Sissy Spacek","Casey Affleck","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2066",67312826,6.2,"Science Fiction","Action","Adventure","Stuart Baird","Patrick Stewart","Jonathan Frakes","Brent Spiner","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2067",69425966,4.8,"Adventure","Family","Science Fiction","Robert Rodriguez","Taylor Lautner","Taylor Dooley","Cayden Boyd","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2068",61399552,7.1,"Comedy","Adventure","NULL","Harold Ramis","Chevy Chase","Beverly D'Angelo","Imogene Coca","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2069",24464742,7.9,"Thriller","Drama","Romance","Alfred Hitchcock","Ingrid Bergman","Cary Grant","Claude Rains","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0"
"2070",8946600,7.2,"Horror","Mystery","Thriller","John Carpenter","Sam Neill","Julie Carmen","Jürgen Prochnow","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2071",49084830,7,"Crime","Drama","NULL","Bennett Miller","Philip Seymour Hoffman","Catherine Keener","Clifton Collins Jr.","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2072",117270765,5.6,"Family","Comedy","NULL","Nick Castle","Walter Matthau","Mason Gamble","Joan Plowright","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2073",72785169,5.5,"Drama","Thriller","Fantasy","M. Night Shyamalan","Paul Giamatti","Bryce Dallas Howard","Jeffrey Wright","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0"
"2074",12021272,6.8,"Comedy","Drama","Romance","Kevin Smith","Ben Affleck","Joey Lauren Adams","Jason Lee","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2075",26121638,5.3,"Comedy","Adventure","Fantasy","David Gordon Green","Danny McBride","James Franco","Natalie Portman","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2076",195268056,6.4,"Drama","Mystery","Thriller","Alan J. Pakula","Julia Roberts","Denzel Washington","Sam Shepard","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2077",91038276,6.5,"Drama","Family","Romance","Thomas Carter","Julia Stiles","Sean Patrick Thomas","Kerry Washington","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"2078",162944923,6.3,"Crime","Thriller","NULL","Sydney Pollack","Nicole Kidman","Sean Penn","Catherine Keener","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"2079",93945766,5.9,"Family","Action","Adventure","Lilly Wachowski","Emile Hirsch","Christina Ricci","John Goodman","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2080",83073883,6,"Comedy","Drama","Romance","Curtis Hanson","Cameron Diaz","Toni Collette","Shirley MacLaine","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2081",60328558,6.8,"Fantasy","Comedy","Drama","Richard Donner","Bill Murray","Karen Allen","John Forsythe","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"2082",31042035,6,"Adventure","Fantasy","Action","Richard Fleischer","Arnold Schwarzenegger","Grace Jones","Wilt Chamberlain","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2083",176997168,6.9,"Action","Drama","Thriller","Wolfgang Petersen","Clint Eastwood","Rene Russo","John Malkovich","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2084",116826172,6.7,"Adventure","Comedy","Family","James Bobin","Isabela Merced","Jeffrey Wahlberg","Madeleine Madden","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2085",27122040,6.1,"Adventure","Drama","NULL","Kevin Macdonald","Channing Tatum","Mark Strong","Jamie Bell","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2086",123307945,4.9,"Fantasy","Comedy","Romance","Peter Segal","Eddie Murphy","Janet Jackson","Larry Miller","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0"
"2087",68514844,6,"Animation","Comedy","Family","Joe Dante","Brendan Fraser","Jenna Elfman","Steve Martin","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2088",30303072,6.2,"Action","Adventure","Crime","Richard Donner","Sylvester Stallone","Antonio Banderas","Julianne Moore","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2089",103800000,7.3,"Drama","Fantasy","Western","Jim Jarmusch","Johnny Depp","Gary Farmer","Crispin Glover","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1"
"2090",208588,5.9,"Thriller","Mystery","Drama","Gilles Paquet-Brenner","Charlize Theron","Nicholas Hoult","Chloë Grace Moretz","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2091",3665069,6.5,"Crime","Drama","Thriller","William Friedkin","Matthew McConaughey","Emile Hirsch","Thomas Haden Church","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
"2092",55041738,5.9,"Horror","Thriller","NULL","Steve Miner","Jamie Lee Curtis","Josh Hartnett","Adam Arkin","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2093",25965144,7.4,"Drama","Mystery","Horror","Adrian Lyne","Tim Robbins","Elizabeth Peña","Danny Aiello","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"2094",150270147,5.9,"Action","NULL","NULL","John Woo","John Travolta","Christian Slater","Samantha Mathis","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2095",136982834,6.6,"Action","Drama","Mystery","Richard Donner","Mel Gibson","Julia Roberts","Patrick Stewart","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"2096",14301505,5.5,"Thriller","Horror","Fantasy","John R. Leonetti","Joey King","Ryan Phillippe","Ki Hong Lee","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2097",82150642,7.2,"Drama","History","NULL","Shekhar Kapur","Cate Blanchett","Geoffrey Rush","Christopher Eccleston","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"2098",38748395,6.9,"Horror","Comedy","NULL","Frank Oz","Rick Moranis","Ellen Greene","Vincent Gardenia","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2099",37295445,7.8,"Drama","NULL","NULL","Spike Lee","Danny Aiello","Ossie Davis","Ruby Dee","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2100",82466670,7.1,"Drama","Mystery","Thriller","Fernando Meirelles","Ralph Fiennes","Rachel Weisz","Danny Huston","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2101",44907260,6.1,"Comedy","NULL","NULL","Peter Segal","Robert De Niro","Sylvester Stallone","Alan Arkin","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2102",101564935,5.6,"Comedy","Romance","NULL","Shawn Levy","Ashton Kutcher","Brittany Murphy","Christian Kane","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2103",119940815,5.9,"Crime","Comedy","Romance","Joel Coen","George Clooney","Catherine Zeta-Jones","Edward Herrmann","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0"
"2104",9600000,8.1,"Crime","Drama","NULL","Elia Kazan","Marlon Brando","Karl Malden","Lee J. Cobb","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2105",4736202,7.6,"Comedy","Music","NULL","Rob Reiner","Christopher Guest","Michael McKean","Harry Shearer","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2106",122823468,5.7,"Science Fiction","Action","Drama","Mick Jackson","Tommy Lee Jones","Anne Heche","Gaby Hoffmann","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"2107",15071514,5.9,"Science Fiction","Thriller","NULL","Oliver Hirschbiegel","Nicole Kidman","Daniel Craig","Jeremy Northam","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2108",4420000,7.6,"Crime","Drama","Mystery","Francis Ford Coppola","Gene Hackman","John Cazale","Frederic Forrest","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0"
"2109",43498108,7,"Action","Thriller","Crime","Daniel Alfredson","Michael Nyqvist","Noomi Rapace","Lena Endre","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"2110",63102666,5.8,"Horror","Thriller","NULL","Victor Salva","Ray Wise","Jonathan Breck","Nicki Aycox","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2111",6000000,8,"Drama","Mystery","NULL","Alfred Hitchcock","Laurence Olivier","Joan Fontaine","George Sanders","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2112",6814789,6.2,"Adventure","Action","Drama","Neil Marshall","Michael Fassbender","Olga Kurylenko","David Morrissey","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2113",21722776,6,"Horror","Thriller","NULL","Steve Miner","Amy Steel","John Furey","Adrienne King","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2114",91753202,6.2,"Action","Drama","Thriller","John Moore","Owen Wilson","Gene Hackman","Gabriel Macht","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2115",76514050,5.1,"Horror","Thriller","Mystery","David S. Goyer","Odette Annable","Gary Oldman","Meagan Good","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0"
"2116",324138,6.6,"Comedy","Action","Drama","James Gunn","Rainn Wilson","Ellen Page","Liv Tyler","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2117",119269486,5.8,"Action","Adventure","Comedy","Breck Eisner","Matthew McConaughey","Penélope Cruz","Steve Zahn","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2118",242623,7.4,"Horror","Comedy","NULL","Peter Jackson","Timothy Balme","Diana Peñalver","Elizabeth Moody","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2119",65470529,6.3,"Action","Crime","Mystery","D.J. Caruso","Angelina Jolie","Ethan Hawke","Kiefer Sutherland","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"2120",68706993,7.1,"Crime","Drama","Romance","Peter Weir","Harrison Ford","Kelly McGillis","Josef Sommer","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"2121",34949567,7.9,"Animation","Drama","NULL","Hiromasa Yonebayashi","Sara Takatsuki","Kasumi Arimura","Nanako Matsushima","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2122",10539000,4.7,"Action","Western","Drama","Jimmy Hayward","Josh Brolin","John Malkovich","Megan Fox","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"2123",35057696,6.7,"Drama","NULL","NULL","Simon Curtis","Michelle Williams","Eddie Redmayne","Kenneth Branagh","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2124",159212469,6,"Action","Adventure","Thriller","Rob Cohen","Sylvester Stallone","Amy Brenneman","Stan Shaw","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2125",150438,8.2,"Drama","NULL","NULL","Joseph L. Mankiewicz","Bette Davis","Anne Baxter","George Sanders","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2126",145793296,7.3,"Drama","NULL","NULL","Bruce Beresford","Morgan Freeman","Jessica Tandy","Dan Aykroyd","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2127",62616646,5.6,"Crime","Thriller","Drama","Brad Furman","Ben Affleck","Gemma Arterton","Justin Timberlake","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
"2128",113374103,5.7,"Science Fiction","Horror","Action","Roger Donaldson","Natasha Henstridge","Ben Kingsley","Michael Madsen","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"2129",30600000,6.3,"Drama","Comedy","NULL","Michel Gondry","Jack Black","Yasiin Bey","Danny Glover","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2130",22044277,6.1,"Drama","Comedy","NULL","Brian Robbins","Eddie Murphy","Kerry Washington","Cliff Curtis","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2131",34604000,7.6,"Thriller","Crime","Drama","Alan Parker","Gene Hackman","Willem Dafoe","Frances McDormand","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
"2132",66976317,6.3,"Adventure","Drama","Action","Luc Besson","Milla Jovovich","Dustin Hoffman","Faye Dunaway","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2133",133000000,7.2,"Science Fiction","Adventure","NULL","Leonard Nimoy","William Shatner","Catherine Hicks","Leonard Nimoy","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2134",33372606,5.6,"Action","Thriller","Mystery","Steven Soderbergh","Gina Carano","Ewan McGregor","Michael Fassbender","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"2135",117758500,6.3,"Action","Comedy","Crime","Les Mayfield","Martin Lawrence","Luke Wilson","Dave Chappelle","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2136",219103655,6.4,"Comedy","Romance","NULL","Nancy Meyers","Meryl Streep","Steve Martin","Alec Baldwin","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2137",36733909,6.8,"Adventure","Drama","Thriller","Frank Marshall","Ethan Hawke","Vincent Spano","Josh Hamilton","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2138",100525432,5.3,"Comedy","NULL","NULL","Ben Falcone","Melissa McCarthy","Susan Sarandon","Kathy Bates","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2139",26096852,6.9,"Drama","Romance","NULL","Lone Scherfig","Carey Mulligan","Peter Sarsgaard","Dominic Cooper","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2140",43984230,7.6,"Drama","History","NULL","Bernardo Bertolucci","John Lone","Peter O'Toole","Joan Chen","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"2141",498974,5.8,"Horror","Thriller","NULL","John Carpenter","Amber Heard","Mamie Gummer","Danielle Panabaker","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2142",57663224,7.4,"Drama","NULL","NULL","Walter Salles","Gael García Bernal","Rodrigo de la Serna","Mercedes Morán","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2143",11790979,7,"Drama","NULL","NULL","Paolo Sorrentino","Sean Penn","Frances McDormand","Judd Hirsch","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2144",63766510,6.4,"Comedy","Fantasy","Horror","George Miller","Jack Nicholson","Cher","Susan Sarandon","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0"
"2145",10250000,7.6,"Crime","Mystery","Thriller","Alfred Hitchcock","James Stewart","Doris Day","Brenda De Banzie","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"2146",55003135,5.8,"Comedy","Crime","NULL","Harold Ramis","Robert De Niro","Billy Crystal","Lisa Kudrow","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2147",123384128,7,"Drama","NULL","NULL","Stephen Frears","Helen Mirren","Michael Sheen","James Cromwell","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2148",58620973,6.2,"Comedy","Drama","Science Fiction","Francis Ford Coppola","Robin Williams","Diane Lane","Brian Kerwin","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0"
"2149",27634716,7.2,"Drama","Thriller","Mystery","Sidney Lumet","Albert Finney","Lauren Bacall","Martin Balsam","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0"
"2150",82703,7.7,"Drama","Comedy","NULL","Roger Spottiswoode","Luke Treadaway","Ruta Gedmintas","Joanne Froggatt","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2151",73174566,5.9,"Action","Crime","Drama","Jon Avnet","Robert De Niro","Carla Gugino","50 Cent","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2152",170128460,6.2,"Drama","Romance","Comedy","Peter Chelsom","Richard Gere","Jennifer Lopez","Susan Sarandon","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2153",136159423,5.2,"Adventure","Science Fiction","NULL","Stephen Hopkins","Gary Oldman","William Hurt","Matt LeBlanc","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2154",46720491,6.9,"Comedy","Drama","Mystery","Jim Jarmusch","Bill Murray","Julie Delpy","Sharon Stone","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0"
"2155",18755936,6.2,"Comedy","Adventure","Romance","Sean Anders","Josh Zuckerman","Amanda Crew","Clark Duke","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2156",116672912,6.3,"Drama","Action","Thriller","Edward Zwick","Denzel Washington","Annette Bening","Bruce Willis","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2157",4212494,5.9,"Comedy","Drama","NULL","Tom Tykwer","Tom Hanks","Sarita Choudhury","Sidse Babett Knudsen","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2158",6971266,7.4,"Drama","Action","NULL","Ronny Yu","Jet Li","Sun Li","Dong Yong","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2159",68688831,5.4,"Adventure","Comedy","Science Fiction","Brad Silberling","Will Ferrell","Anna Friel","Danny McBride","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2160",74237563,6.7,"Drama","History","Romance","Shekhar Kapur","Cate Blanchett","Clive Owen","Geoffrey Rush","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"2161",65421267,6.9,"Drama","History","NULL","Stephen Frears","Judi Dench","Ali Fazal","Tim Pigott-Smith","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"2162",320145693,6.8,"Drama","Thriller","NULL","Adrian Lyne","Michael Douglas","Glenn Close","Anne Archer","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2163",157920733,6.2,"Adventure","Action","Romance","Tony Scott","Tom Cruise","Robert Duvall","Nicole Kidman","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2164",14054361,6.3,"Comedy","NULL","NULL","Alain Chabat","Maurice Barthélemy","Marina Foïs","Elise Larnicol","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2165",69131860,5.4,"Adventure","Comedy","Drama","George Miller","James Cromwell","Mary Stein","Mickey Rooney","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
